od_no,o_zone_id,d_zone_id,o_zone_agent_type_cover_flag,d_zone_agent_type_cover_flag,path_id,information_type,agent_type,demand_period,volume,assign_volume,subarea_flag,sensor_flag,toll,travel_time,VDF_travel_time,travel_time_without_access_link,#_of_nodes,distance_kmOD0,OD1,OD2,OD3,OD4,OD5,OD6,OD7,OD8,OD9,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,
81,2,622,0,0,1,0,sov,PM,2.56,0,1,1,0.0,16.8,16.7898,16.7898,21,7.5865,14.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
82,2,622,0,0,0,0,sov,PM,22.04,0,1,1,0.0,17.0,16.9921,16.9921,23,7.7967,14.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
83,2,623,0,0,0,0,sov,PM,74.02,0,1,1,0.0,14.1,14.1386,14.1386,14,6.4938,44.830002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
84,2,624,0,0,0,0,sov,PM,24.39,0,1,1,0.0,13.5,13.5481,13.5481,16,6.0330,32.959999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
85,2,625,0,0,0,0,sov,PM,148.05,0,1,1,0.0,11.9,11.8807,11.8807,13,5.5751,89.660004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
86,2,626,0,0,0,0,sov,PM,94.63,0,1,1,0.0,9.5,9.4862,9.4862,12,4.1350,46.889999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
87,2,627,0,0,0,0,sov,PM,161.99,0,1,1,0.0,8.1,8.1475,8.1475,9,3.4780,89.660004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
88,2,628,0,0,0,0,sov,PM,20.08,0,1,1,0.0,16.8,16.8188,16.8188,21,7.5962,11.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
89,2,628,0,0,1,0,sov,PM,2.20,0,1,1,0.0,16.9,16.8576,16.8576,21,7.6452,11.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
90,2,633,0,0,0,0,sov,PM,14.90,0,1,1,0.0,12.6,12.5885,12.5885,16,5.7023,16.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
91,2,637,0,0,1,0,sov,PM,108.00,0,1,1,0.0,10.8,10.7875,10.7875,13,4.8193,18.209999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
92,2,637,0,0,0,0,sov,PM,1.08,0,1,1,0.0,10.9,10.9494,10.9494,14,4.8013,18.209999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
93,2,640,0,0,0,0,sov,PM,156.34,0,1,1,0.0,7.8,7.7526,7.7526,9,3.1375,81.120003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
94,2,645,0,0,0,0,sov,PM,603.19,0,1,1,0.0,4.6,4.5560,4.5560,7,1.8315,89.660004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
95,2,646,0,0,0,0,sov,PM,23.63,0,1,1,0.0,18.0,17.9601,17.9601,14,7.7645,89.660004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
96,2,647,0,0,0,0,sov,PM,7.19,0,1,1,0.0,11.7,11.7011,11.7011,11,5.0744,39.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
97,2,649,0,0,0,0,sov,PM,330.13,0,1,1,0.0,11.5,11.4760,11.4760,12,5.5261,89.660004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
98,2,650,0,0,0,0,sov,PM,331.83,0,1,1,0.0,10.1,10.1317,10.1317,10,4.6496,89.660004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
99,2,651,0,0,0,0,sov,PM,407.19,0,1,1,0.0,7.7,7.7488,7.7488,8,3.3120,89.660004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
100,2,652,0,0,0,0,sov,PM,393.50,0,1,1,0.0,10.2,10.2281,10.2281,9,4.2655,89.660004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
101,2,653,0,0,0,0,sov,PM,154.68,0,1,1,0.0,8.1,8.1162,8.1162,9,3.6226,73.769997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
102,2,654,0,0,0,0,sov,PM,296.75,0,1,1,0.0,5.4,5.4337,5.4337,7,2.2585,89.660004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
103,2,2061,0,0,0,0,sov,PM,148.05,0,1,1,0.0,11.2,11.2272,11.2272,12,5.0297,89.660004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
104,2,2125,0,0,0,0,sov,PM,1.55,0,1,1,0.0,30.9,30.8526,30.8526,16,11.4004,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
105,2,2125,0,0,1,0,sov,PM,19.92,0,1,1,0.0,23.0,23.0013,23.0013,22,11.8425,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
106,2,2136,0,0,0,0,sov,PM,36.03,0,1,1,0.0,21.4,21.4286,21.4286,24,10.7880,21.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
107,2,2137,0,0,0,0,sov,PM,24.50,0,1,1,0.0,24.5,24.5433,24.5433,26,12.7492,14.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
108,2,2142,0,0,0,0,sov,PM,5.79,0,1,1,0.0,27.1,27.1484,27.1484,14,8.6697,42.279999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
109,2,2142,0,0,1,0,sov,PM,75.88,0,1,1,0.0,19.3,19.2971,19.2971,20,9.1118,42.279999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
110,2,2146,0,0,0,0,sov,PM,3.22,0,1,1,0.0,29.5,29.4747,29.4747,17,11.0507,24.370001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
111,2,2146,0,0,1,0,sov,PM,37.02,0,1,1,0.0,21.6,21.6235,21.6235,23,11.4928,24.370001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
112,2,2147,0,0,0,0,sov,PM,23.55,0,1,1,0.0,24.7,24.7301,24.7301,26,12.8115,14.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
113,2,2197,0,0,0,0,sov,PM,128.34,0,1,1,0.0,8.9,8.9389,8.9389,11,3.8082,66.400002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
114,3,1,0,0,0,0,sov,PM,45.51,0,1,1,0.0,14.5,14.4569,14.4569,14,7.9385,56.009998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
115,3,1,0,0,1,0,sov,PM,3.58,0,1,1,0.0,14.4,14.3516,14.3516,15,8.0618,56.009998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
116,3,4,0,0,0,0,sov,PM,5.26,0,1,1,0.0,12.3,12.3073,12.3073,19,6.4247,3.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
117,3,5,0,0,0,0,sov,PM,87.85,0,1,1,0.0,16.3,16.3209,16.3209,22,8.5810,43.529999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
118,3,6,0,0,0,0,sov,PM,60.12,0,1,1,0.0,27.8,27.8097,27.8097,14,11.3795,101.129997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
119,3,6,0,0,1,0,sov,PM,225.78,0,1,1,0.0,20.0,19.9584,19.9584,20,11.8216,101.129997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
120,3,8,0,0,0,0,sov,PM,1.12,0,1,1,0.0,12.5,12.4910,12.4910,12,5.8668,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
121,3,8,0,0,1,0,sov,PM,1.01,0,1,1,0.0,12.4,12.3857,12.3857,13,5.9900,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
122,3,9,0,0,0,0,sov,PM,165.77,0,1,1,0.0,2.1,2.1231,2.1231,5,1.2219,24.639999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
123,3,10,0,0,0,0,sov,PM,82.28,0,1,1,0.0,5.0,4.9910,4.9910,9,2.7390,12.230000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
124,3,12,0,0,0,0,sov,PM,6.73,0,1,1,0.0,9.6,9.5999,9.5999,14,5.0690,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
125,3,14,0,0,0,0,sov,PM,2.47,0,1,1,0.0,13.8,13.8423,13.8423,19,6.9523,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
126,3,16,0,0,0,0,sov,PM,4.50,0,1,1,0.0,26.9,26.9219,26.9219,16,10.5821,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
127,3,16,0,0,1,0,sov,PM,2.34,0,1,1,0.0,19.1,19.0706,19.0706,22,11.0242,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
128,3,17,0,0,0,0,sov,PM,6.73,0,1,1,0.0,17.4,17.3949,17.3949,20,9.6150,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
129,3,602,0,0,0,0,sov,PM,2.02,0,1,1,0.0,21.8,21.8188,21.8188,22,10.1369,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
130,3,615,0,0,0,0,sov,PM,5.67,0,1,1,0.0,29.5,29.4544,29.4544,15,11.0130,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
131,3,615,0,0,1,0,sov,PM,2.28,0,1,1,0.0,21.6,21.6031,21.6031,21,11.4551,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
132,3,617,0,0,0,0,sov,PM,6.73,0,1,1,0.0,20.6,20.6349,20.6349,22,11.1968,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
133,3,619,0,0,0,0,sov,PM,6.73,0,1,1,0.0,17.5,17.5373,17.5373,19,9.0652,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
134,3,620,0,0,0,0,sov,PM,5.41,0,1,1,0.0,24.7,24.6633,24.6633,13,8.7296,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
135,3,620,0,0,1,0,sov,PM,7.77,0,1,1,0.0,15.5,15.4639,15.4639,17,7.6403,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
136,3,621,0,0,0,0,sov,PM,11.37,0,1,1,0.0,13.8,13.8051,13.8051,13,6.9769,1.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
137,3,622,0,0,1,0,sov,PM,6.13,0,1,1,0.0,14.0,14.0385,14.0385,19,6.8553,6.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
138,3,622,0,0,0,0,sov,PM,13.70,0,1,1,0.0,14.2,14.2408,14.2408,21,7.0655,6.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
139,3,623,0,0,0,0,sov,PM,20.25,0,1,1,0.0,11.4,11.3874,11.3874,12,5.7625,3.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
140,3,624,0,0,0,0,sov,PM,5.50,0,1,1,0.0,10.8,10.7968,10.7968,14,5.3017,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
141,3,625,0,0,0,0,sov,PM,7.06,0,1,1,0.0,9.1,9.1294,9.1294,11,4.8438,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
142,3,626,0,0,0,0,sov,PM,6.73,0,1,1,0.0,6.7,6.7349,6.7349,10,3.4038,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
143,3,627,0,0,0,0,sov,PM,130.65,0,1,1,0.0,5.4,5.3962,5.3962,7,2.7468,19.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
144,3,628,0,0,0,0,sov,PM,3.35,0,1,1,0.0,14.1,14.0675,14.0675,19,6.8649,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
145,3,628,0,0,1,0,sov,PM,2.57,0,1,1,0.0,14.1,14.1063,14.1063,19,6.9139,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
146,3,633,0,0,0,0,sov,PM,6.73,0,1,1,0.0,9.8,9.8372,9.8372,14,4.9711,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
147,3,637,0,0,1,0,sov,PM,6.40,0,1,1,0.0,8.0,8.0362,8.0362,11,4.0881,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
148,3,637,0,0,0,0,sov,PM,6.10,0,1,1,0.0,8.2,8.1981,8.1981,12,4.0700,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
149,3,640,0,0,0,0,sov,PM,13.99,0,1,1,0.0,5.0,5.0013,5.0013,7,2.4062,2.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
150,3,645,0,0,0,0,sov,PM,1.10,0,1,1,0.0,4.6,4.6354,4.6354,7,2.2597,4.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
151,3,646,0,0,0,0,sov,PM,1.50,0,1,1,0.0,20.4,20.4166,20.4166,16,9.1591,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
152,3,646,0,0,1,0,sov,PM,1.01,0,1,1,0.0,20.3,20.3113,20.3113,17,9.2824,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
153,3,647,0,0,0,0,sov,PM,0.99,0,1,1,0.0,14.2,14.1576,14.1576,13,6.4690,1.220000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
154,3,647,0,0,1,0,sov,PM,1.01,0,1,1,0.0,14.1,14.0523,14.0523,14,6.5923,1.220000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
155,3,649,0,0,0,0,sov,PM,7.06,0,1,1,0.0,11.1,11.1256,11.1256,12,5.8034,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
156,3,650,0,0,0,0,sov,PM,16.42,0,1,1,0.0,8.9,8.9469,8.9469,11,4.5247,2.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
157,3,651,0,0,0,0,sov,PM,70.99,0,1,1,0.0,7.5,7.4507,7.4507,9,3.7057,65.970001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
158,3,652,0,0,0,0,sov,PM,33.90,0,1,1,0.0,10.9,10.8584,10.8584,9,4.9173,25.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
159,3,653,0,0,0,0,sov,PM,1.52,0,1,1,0.0,9.5,9.4601,9.4601,10,4.7736,2.510000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
160,3,654,0,0,0,0,sov,PM,4.70,0,1,1,0.0,6.3,6.3421,6.3421,8,3.0331,5.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
161,3,2061,0,0,0,0,sov,PM,14.67,0,1,1,0.0,8.5,8.4760,8.4760,10,4.2985,2.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
162,3,2125,0,0,0,0,sov,PM,5.64,0,1,1,0.0,28.1,28.1013,28.1013,14,10.6691,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
163,3,2125,0,0,1,0,sov,PM,2.31,0,1,1,0.0,20.3,20.2501,20.2501,20,11.1112,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
164,3,2136,0,0,0,0,sov,PM,2.23,0,1,1,0.0,18.7,18.6773,18.6773,22,10.0568,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
165,3,2137,0,0,0,0,sov,PM,2.02,0,1,1,0.0,21.8,21.7920,21.7920,24,12.0180,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
166,3,2142,0,0,0,0,sov,PM,5.54,0,1,1,0.0,24.4,24.3971,24.3971,12,7.9385,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
167,3,2142,0,0,1,0,sov,PM,6.71,0,1,1,0.0,16.5,16.5458,16.5458,18,8.3806,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
168,3,2146,0,0,0,0,sov,PM,5.61,0,1,1,0.0,26.7,26.7235,26.7235,15,10.3194,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
